Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
574080,23506,MINI PLAYING CARDS SPACEBOY ,6,2011-11-02 16:29:00,0.42,16348.0,United Kingdom
552574,21792,CLASSIC FRENCH STYLE BASKET GREEN ,8,2011-05-10 12:20:00,3.95,15311.0,United Kingdom
520062,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2010-08-23 16:01:00,12.75,14395.0,United Kingdom
579297,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-11-29 11:23:00,4.96,,United Kingdom
535791,21807,WHITE CHRISTMAS STAR DECORATION,36,2010-11-28 14:28:00,0.42,13230.0,United Kingdom
550138,47422,ASSORTED MONKEY SUCTION CUP HOOK,2,2011-04-14 14:02:00,0.42,12841.0,United Kingdom
514979,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2010-07-07 13:38:00,4.95,14911.0,EIRE
495393,85169A,IVORY LOVE BIRD CANDLE,2,2010-01-24 15:42:00,1.25,15483.0,United Kingdom
570465,22380,TOY TIDY SPACEBOY  ,4,2011-10-10 16:02:00,2.46,,United Kingdom
558904,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2011-07-04 16:18:00,2.08,,United Kingdom
497738,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2010-02-12 10:14:00,0.85,17675.0,United Kingdom
507818,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-05-11 12:58:00,0.65,12960.0,United Kingdom
556195,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-09 12:21:00,1.65,16745.0,United Kingdom
574877,21889,WOODEN BOX OF DOMINOES,12,2011-11-07 13:17:00,1.25,16637.0,United Kingdom
530288,20726,LUNCH BAG WOODLAND,1,2010-11-02 12:16:00,1.65,14593.0,United Kingdom
530124,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2010-11-01 15:14:00,1.25,13174.0,United Kingdom
537047,22632,HAND WARMER RED RETROSPOT,2,2010-12-05 11:02:00,2.1,13069.0,United Kingdom
529714,22519,CHILDS GARDEN BRUSH PINK,2,2010-10-29 13:26:00,2.1,18025.0,United Kingdom
557892,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-06-23 14:11:00,2.1,14534.0,United Kingdom
531435,22381,TOY TIDY PINK POLKADOT,10,2010-11-08 12:06:00,2.1,14688.0,United Kingdom
573876,23378,PACK OF 12 50'S CHRISTMAS TISSUES,3,2011-11-01 12:48:00,0.39,16360.0,United Kingdom
521392,10123C,HEARTS WRAPPING TAPE ,12,2010-09-05 14:40:00,0.65,16170.0,United Kingdom
535108,21479,WHITE SKULL HOT WATER BOTTLE ,2,2010-11-25 11:19:00,3.75,14963.0,United Kingdom
572101,23455,SMALL PARLOUR PICTURE FRAME,12,2011-10-20 15:47:00,2.89,16705.0,United Kingdom
536865,22632,HAND WARMER RED RETROSPOT,2,2010-12-03 11:28:00,4.21,,United Kingdom
509021,22470,HEART OF WICKER LARGE,12,2010-05-19 14:22:00,2.95,14442.0,Channel Islands
504150,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2010-04-11 13:39:00,1.95,16700.0,United Kingdom
539451,21027,NINJA RABBIT PINK,1,2010-12-17 16:59:00,2.51,,United Kingdom
507889,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2010-05-11 16:35:00,0.55,15862.0,United Kingdom
525083,85232B,SET OF 3 BABUSHKA STACKING TINS,2,2010-10-03 15:48:00,4.95,14415.0,United Kingdom
575886,20713,JUMBO BAG OWLS,3,2011-11-11 13:57:00,2.08,12517.0,Germany
518775,22668,PINK BABY BUNTING,2,2010-08-11 15:46:00,5.91,,United Kingdom
535487,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2010-11-26 14:41:00,2.51,,United Kingdom
496921,21485,RED SPOT HEART HOT WATER BOTTLE,2,2010-02-04 15:49:00,4.95,14081.0,United Kingdom
566040,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-09-08 13:38:00,0.42,12540.0,Spain
540529,21931,JUMBO STORAGE BAG SUKI,20,2011-01-09 13:50:00,1.95,16748.0,United Kingdom
505083,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",24,2010-04-20 09:56:00,1.65,12623.0,Germany
548894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-04-04 16:01:00,5.79,,United Kingdom
522588,20684,STRAWBERRY DREAM CHILDS UMBRELLA,2,2010-09-15 12:46:00,3.25,15885.0,United Kingdom
498260,21217,RED SPOTTY ROUND CAKE TINS,2,2010-02-17 14:47:00,9.95,13317.0,United Kingdom
536876,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-12-03 11:36:00,3.36,,United Kingdom
515287,22174,PHOTO CUBE,4,2010-07-09 14:58:00,3.36,,United Kingdom
511046,21754,HOME BUILDING BLOCK WORD,2,2010-06-06 11:35:00,5.95,16335.0,United Kingdom
551280,90175C,BLUE GLASS CHUNKY CHARM BRACELET,2,2011-04-27 13:31:00,8.95,16016.0,United Kingdom
516193,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-07-19 10:02:00,2.55,12696.0,Finland
576778,22766,PHOTO FRAME CORNICE,2,2011-11-16 13:24:00,2.95,16085.0,United Kingdom
563216,22494,EMERGENCY FIRST AID TIN ,1,2011-08-14 13:14:00,1.25,17841.0,United Kingdom
574852,22363,GLASS JAR MARMALADE ,1,2011-11-07 12:04:00,2.95,15493.0,United Kingdom
520713,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,3,2010-08-29 13:49:00,4.25,15722.0,United Kingdom
528962,85175,CACTI T-LIGHT CANDLES,32,2010-10-26 09:47:00,0.42,14740.0,United Kingdom
507159,22082,RIBBON REEL STRIPES DESIGN ,1,2010-05-06 13:52:00,1.65,16707.0,United Kingdom
537334,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-06 12:06:00,2.1,16719.0,United Kingdom
523696,22189,CREAM HEART CARD HOLDER,1,2010-09-23 14:47:00,8.47,,United Kingdom
532426,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-11-12 10:11:00,3.75,,United Kingdom
525458,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-10-05 14:45:00,3.36,,United Kingdom
575725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-10 18:46:00,2.55,13098.0,United Kingdom
532422,22078,RIBBON REEL LACE DESIGN ,10,2010-11-12 09:44:00,2.1,16133.0,United Kingdom
549734,22090,PAPER BUNTING RETROSPOT,2,2011-04-11 17:12:00,2.95,16409.0,United Kingdom
558993,23315,IVORY REFECTORY CLOCK,1,2011-07-05 11:49:00,9.95,16729.0,United Kingdom
520194,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2010-08-24 14:56:00,3.95,13361.0,United Kingdom
502811,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-03-28 10:13:00,7.95,17243.0,United Kingdom
524982,21491,SET OF THREE VINTAGE GIFT WRAPS,5,2010-10-01 15:28:00,1.95,12926.0,United Kingdom
549300,22897,OVEN MITT APPLES DESIGN,10,2011-04-08 08:21:00,1.45,13362.0,United Kingdom
551995,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-05-05 15:42:00,0.83,,United Kingdom
577095,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,2011-11-17 16:39:00,3.75,15867.0,United Kingdom
535259,22446,PIN CUSHION BABUSHKA PINK,1,2010-11-25 13:18:00,3.35,17068.0,United Kingdom
526271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-10-11 11:15:00,2.55,13758.0,United Kingdom
533505,90214C,"LETTER ""C"" BLING KEY RING",1,2010-11-17 14:05:00,1.25,12890.0,United Kingdom
531691,22135,LADLE LOVE HEART PINK,1,2010-11-09 11:50:00,0.85,,United Kingdom
553162,22190,LOCAL CAFE MUG,2,2011-05-13 15:53:00,2.46,,United Kingdom
564346,23345, DOLLY GIRL BEAKER,12,2011-08-24 14:54:00,1.25,15727.0,United Kingdom
558696,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-07-01 12:09:00,1.65,16746.0,United Kingdom
537468,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-12-07 10:36:00,1.65,12567.0,France
542080,84247L,FAWN AND MUSHROOM GREETING CARD,12,2011-01-25 12:16:00,0.42,13815.0,Germany
516287,21746,SMALL RED RETROSPOT WINDMILL,12,2010-07-19 12:53:00,1.25,13081.0,United Kingdom
574034,22695,WICKER WREATH SMALL,6,2011-11-02 12:45:00,1.45,17841.0,United Kingdom
512397,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-06-15 12:22:00,1.65,15039.0,United Kingdom
516776,47593A,CAROUSEL PONIES BABY BIB,2,2010-07-22 19:42:00,1.25,14166.0,United Kingdom
505349,22562,MONSTERS STENCIL CRAFT,2,2010-04-21 14:05:00,1.25,15580.0,United Kingdom
566952,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-09-15 16:37:00,0.83,,United Kingdom
564065,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-08-22 15:05:00,2.08,15150.0,United Kingdom
526271,22083,PAPER CHAIN KIT RETROSPOT,40,2010-10-11 11:15:00,2.55,13758.0,United Kingdom
539317,22335,HEART DECORATION PAINTED ZINC ,2,2010-12-16 19:04:00,0.65,17392.0,United Kingdom
556481,82581,TOILET METAL SIGN,3,2011-06-12 13:00:00,0.55,16115.0,United Kingdom
491119,21900,"KEY FOB , SHED",3,2009-12-09 15:03:00,0.65,,United Kingdom
533803,85099F,JUMBO BAG STRAWBERRY,6,2010-11-18 19:55:00,1.95,13969.0,United Kingdom
581023,23566,EGG CUP MILKMAID HEIDI,2,2011-12-07 10:35:00,2.46,,United Kingdom
491966,82093,HEART SHAPE BUTTON FRAME ,2,2009-12-14 17:16:00,3.43,,United Kingdom
536544,21810,CHRISTMAS HANGING STAR WITH BELL,3,2010-12-01 14:32:00,2.51,,United Kingdom
517382,84970S,HANGING HEART ZINC T-LIGHT HOLDER,8,2010-07-28 17:26:00,0.85,14898.0,United Kingdom
523011,48189,DOORMAT FRIENDSHIP ,10,2010-09-20 10:07:00,6.75,13881.0,United Kingdom
499036,22354,RETRO SPOT PADDED SEAT CUSHION,12,2010-02-24 13:06:00,3.39,17850.0,United Kingdom
541430,22132,RED LOVE HEART SHAPE CUP,48,2011-01-18 09:50:00,0.85,12356.0,Portugal
498128,85196,EASTER BUNNIES ON A STICK,24,2010-02-16 16:12:00,0.55,16911.0,United Kingdom
540551,22956,36 FOIL HEART CAKE CASES,1,2011-01-10 09:43:00,4.21,,United Kingdom
577078,23291,DOLLY GIRL CHILDRENS CUP,1,2011-11-17 15:17:00,2.46,,United Kingdom
500123,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-03-04 14:24:00,0.85,14911.0,EIRE
500091,21986,PACK OF 12 PINK SPOT TISSUES ,1,2010-03-04 12:06:00,0.81,,United Kingdom
580877,23029,DRAWER KNOB CRACKLE GLAZE GREEN,2,2011-12-06 12:15:00,1.65,17250.0,United Kingdom
499307,22029,SPACEBOY BIRTHDAY CARD,12,2010-02-26 10:10:00,0.42,15366.0,United Kingdom
530811,22083,PAPER CHAIN KIT RETROSPOT,1,2010-11-04 13:04:00,2.95,13137.0,United Kingdom
509459,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-05-24 10:44:00,2.1,16233.0,United Kingdom
523211,48194,DOORMAT HEARTS,2,2010-09-21 10:46:00,7.95,16465.0,United Kingdom
521180,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-02 16:01:00,12.75,12937.0,United Kingdom
526195,21667,GLASS CAKE COVER AND PLATE,1,2010-10-10 12:51:00,16.95,15645.0,United Kingdom
544887,15036,ASSORTED COLOURS SILK FAN,24,2011-02-24 11:54:00,0.75,17364.0,United Kingdom
569862,22339,CHRISTMAS TREE PAINTED ZINC ,96,2011-10-06 14:43:00,0.19,14518.0,United Kingdom
520699,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2010-08-29 11:23:00,1.95,13242.0,United Kingdom
564818,48188,DOORMAT WELCOME PUPPIES,1,2011-08-30 12:10:00,15.79,,United Kingdom
532963,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-11-15 12:35:00,1.65,16710.0,United Kingdom
553935,21166,COOK WITH WINE METAL SIGN ,12,2011-05-20 10:32:00,2.08,15856.0,United Kingdom
495020,85232A,SET/3 POLKA DOT STACKING TINS,4,2010-01-20 13:24:00,4.95,16200.0,United Kingdom
546780,22960,JAM MAKING SET WITH JARS,36,2011-03-17 07:40:00,3.75,12435.0,Denmark
537240,21801,CHRISTMAS TREE DECORATION WITH BELL,49,2010-12-06 10:08:00,0.43,,United Kingdom
576065,23202,JUMBO BAG VINTAGE LEAF,2,2011-11-13 15:42:00,2.08,15005.0,United Kingdom
497353,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1,2010-02-08 16:48:00,1.69,,United Kingdom
578833,22069,BROWN  PIRATE TREASURE CHEST ,3,2011-11-25 15:23:00,4.13,,United Kingdom
576391,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-11-15 10:13:00,2.08,,United Kingdom
533551,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2010-11-17 17:08:00,2.1,17576.0,United Kingdom
537638,22427,ENAMEL FLOWER JUG CREAM,1,2010-12-07 15:28:00,11.87,,United Kingdom
510781,21988,PACK OF 6 SKULL PAPER PLATES,4,2010-06-03 15:17:00,0.85,16892.0,United Kingdom
528727,22687,DOORMAT CHRISTMAS VILLAGE,10,2010-10-24 13:21:00,6.75,15640.0,United Kingdom
577485,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2011-11-20 11:56:00,9.95,16360.0,United Kingdom
529727,21945,STRAWBERRIES  DESIGN FLANNEL ,1,2010-10-29 14:12:00,1.66,,United Kingdom
502835,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-03-28 12:43:00,3.25,16934.0,United Kingdom
544940,22191,IVORY DINER WALL CLOCK,2,2011-02-25 10:19:00,8.5,16592.0,United Kingdom
580115,22594,CHRISTMAS GINGHAM TREE,13,2011-12-01 16:22:00,1.63,,United Kingdom
511082,21497,FANCY FONTS BIRTHDAY WRAP,50,2010-06-06 14:10:00,0.42,13056.0,United Kingdom
521935,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2010-09-09 15:57:00,2.95,15755.0,United Kingdom
491555,21179,NO JUNK MAIL METAL SIGN,24,2009-12-11 12:45:00,0.38,15194.0,United Kingdom
549100,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-04-06 11:14:00,6.63,,United Kingdom
515939,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-07-15 15:02:00,0.85,,United Kingdom
551718,22437,SET OF 9 BLACK SKULL BALLOONS,1,2011-05-03 16:06:00,1.63,,United Kingdom
543826,22963,JAM JAR WITH GREEN LID,4,2011-02-14 09:41:00,1.63,,United Kingdom
566602,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-09-13 16:05:00,7.46,,United Kingdom
512946,20855,PINK PATCH PURSE BLUE HEART,1,2010-06-20 15:32:00,1.65,17625.0,United Kingdom
541857,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,6,2011-01-23 15:17:00,9.95,12727.0,France
536526,22113,GREY HEART HOT WATER BOTTLE,8,2010-12-01 12:58:00,3.75,14001.0,United Kingdom
580884,23576,SNACK TRAY RED VINTAGE DOILY,1,2011-12-06 12:21:00,1.95,15907.0,United Kingdom
534694,22535,MAGIC DRAWING SLATE BUNNIES ,24,2010-11-23 15:33:00,0.42,16531.0,United Kingdom
561670,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,4,2011-07-28 17:15:00,2.95,17373.0,United Kingdom
502427,22505,MEMO BOARD COTTAGE DESIGN,3,2010-03-24 12:33:00,4.95,17019.0,United Kingdom
495228,22329,ROUND CONTAINER SET OF 5 RETROSPOT,144,2010-01-22 08:28:00,1.45,14646.0,Netherlands
499303,20725,LUNCH BAG RED SPOTTY,10,2010-02-26 08:46:00,1.65,13089.0,United Kingdom
494915,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2010-01-19 17:12:00,8.5,13564.0,United Kingdom
501897,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-03-21 15:23:00,16.95,17539.0,United Kingdom
573151,22553,PLASTERS IN TIN SKULLS,6,2011-10-27 20:09:00,1.65,17602.0,United Kingdom
537434,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,1,2010-12-06 16:57:00,4.21,,United Kingdom
544470,22518,CHILDS GARDEN BRUSH BLUE,6,2011-02-21 08:38:00,2.1,12707.0,France
568703,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-09-28 15:21:00,2.1,12748.0,United Kingdom
503185,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-03-30 14:29:00,16.13,,United Kingdom
574328,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-11-04 09:05:00,1.45,13081.0,United Kingdom
532677,20978,36 PENCILS TUBE SKULLS,16,2010-11-14 12:07:00,1.25,15615.0,United Kingdom
553549,22311,OFFICE MUG WARMER BLACK+SILVER ,2,2011-05-17 16:09:00,5.79,,United Kingdom
551966,22616,PACK OF 12 LONDON TISSUES ,12,2011-05-05 13:14:00,0.29,15356.0,United Kingdom
528731,22273,FELTCRAFT DOLL MOLLY,6,2010-10-24 13:35:00,2.95,16983.0,United Kingdom
491118,90214K,"LETTER ""K"" BLING KEY RING",2,2009-12-09 15:03:00,1.25,16933.0,United Kingdom
550320,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-04-17 12:37:00,2.55,12748.0,United Kingdom
530422,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-11-03 09:36:00,5.91,,United Kingdom
496863,84425A,WHITE GLASS TV TRIPLE FRAME,2,2010-02-04 12:08:00,4.25,16771.0,United Kingdom
538992,22654,DELUXE SEWING KIT ,1,2010-12-15 11:56:00,5.95,15950.0,United Kingdom
577609,22692,DOORMAT WELCOME TO OUR HOME,4,2011-11-21 09:51:00,8.25,12349.0,Italy
542102,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-01-25 13:26:00,0.85,12744.0,Singapore
532239,22955,36 FOIL STAR CAKE CASES ,4,2010-11-11 12:41:00,2.1,13857.0,United Kingdom
564817,22472,TV DINNER TRAY DOLLY GIRL,1,2011-08-30 12:02:00,10.79,,United Kingdom
568896,22884,NUMBER TILE VINTAGE FONT 5,2,2011-09-29 13:13:00,1.95,16361.0,United Kingdom
547250,21199,PINK  HEART CONFETTI IN TUBE,1,2011-03-22 09:30:00,3.29,,United Kingdom
571909,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-10-19 15:08:00,0.85,15006.0,United Kingdom
545869,21181,PLEASE ONE PERSON METAL SIGN,12,2011-03-07 14:45:00,2.1,17162.0,United Kingdom
537823,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2010-12-08 14:25:00,0.84,,United Kingdom
547498,22564,ALPHABET STENCIL CRAFT,1,2011-03-23 12:24:00,1.25,15021.0,United Kingdom
559051,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-07-05 16:47:00,4.13,,United Kingdom
515764,90175A,WHITE GLASS CHUNKY CHARM BRACELET,12,2010-07-14 14:07:00,8.95,14285.0,United Kingdom
530846,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2010-11-04 14:26:00,1.25,17977.0,United Kingdom
535571,21807,WHITE CHRISTMAS STAR DECORATION,6,2010-11-26 15:36:00,0.42,16904.0,United Kingdom
577535,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-11-20 14:07:00,1.25,14071.0,United Kingdom
562258,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-08-03 15:28:00,5.95,16348.0,United Kingdom
575133,23375,50'S CHRISTMAS PAPER GIFT BAG,40,2011-11-08 14:48:00,0.82,14667.0,United Kingdom
533088,22113,GREY HEART HOT WATER BOTTLE,36,2010-11-16 10:05:00,3.39,12357.0,Switzerland
508451,85165,CANDY PINK FRENCH BOUDOIR CLOCK,1,2010-05-14 16:33:00,8.47,,United Kingdom
490494,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2009-12-06 13:29:00,1.65,17561.0,United Kingdom
558113,21174,POTTERING IN THE SHED METAL SIGN,12,2011-06-27 08:48:00,2.08,14911.0,EIRE
577078,21934,SKULL SHOULDER BAG,13,2011-11-17 15:17:00,1.63,,United Kingdom
543597,21693,SMALL HAMMERED SILVER CANDLEPOT ,8,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
575624,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-10 13:18:00,0.79,18217.0,United Kingdom
570231,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,2011-10-09 13:44:00,1.25,16685.0,United Kingdom
495239,82583,HOT BATHS METAL SIGN,1,2010-01-22 10:01:00,4.21,,United Kingdom
535823,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1,2010-11-28 16:08:00,1.25,16928.0,United Kingdom
516452,22515,CHILDS GARDEN SPADE PINK,6,2010-07-20 13:17:00,2.1,13154.0,United Kingdom
538168,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2010-12-09 19:23:00,1.25,14702.0,United Kingdom
572553,20718,RED RETROSPOT SHOPPER BAG,1,2011-10-24 17:09:00,2.46,,United Kingdom
547882,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2011-03-28 07:53:00,0.19,14911.0,EIRE
573323,22189,CREAM HEART CARD HOLDER,2,2011-10-30 10:54:00,3.95,15708.0,United Kingdom
529600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-10-29 09:43:00,3.75,14194.0,United Kingdom
562973,22274,FELTCRAFT DOLL EMILY,24,2011-08-11 11:42:00,2.95,14911.0,EIRE
525421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-10-05 12:52:00,2.55,16019.0,United Kingdom
539631,20725,LUNCH BAG RED RETROSPOT,1,2010-12-20 15:03:00,4.21,,United Kingdom
509165,21532,DAIRY MAID SUGAR JAM BOWL,6,2010-05-20 14:06:00,2.1,15559.0,United Kingdom
546498,22891,TEA FOR ONE POLKADOT,1,2011-03-14 11:44:00,4.25,15493.0,United Kingdom
552824,22082,RIBBON REEL STRIPES DESIGN ,1,2011-05-11 13:16:00,1.65,14056.0,United Kingdom
517861,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2010-08-02 14:07:00,0.65,13090.0,United Kingdom
554957,22668,PINK BABY BUNTING,1,2011-05-27 15:17:00,5.79,,United Kingdom
531353,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-11-07 13:47:00,9.95,15571.0,United Kingdom
490706,20748,KENSINGTON COFFEE SET,2,2009-12-07 14:58:00,12.75,17865.0,United Kingdom
560433,21935,SUKI  SHOULDER BAG,1,2011-07-18 15:49:00,1.63,,United Kingdom
562907,35004B,SET OF 3 BLACK FLYING DUCKS,3,2011-08-10 12:44:00,5.45,14116.0,United Kingdom
515335,22423,REGENCY CAKESTAND 3 TIER,1,2010-07-11 14:19:00,12.75,14606.0,United Kingdom
568100,23345, DOLLY GIRL BEAKER,12,2011-09-23 15:20:00,1.25,15475.0,United Kingdom
508747,16238,PARTY TIME PENCIL ERASERS,3,2010-05-18 11:40:00,0.43,,United Kingdom
559542,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-07-10 13:32:00,4.95,17126.0,United Kingdom
551013,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-04-26 10:54:00,14.95,15108.0,European Community
564050,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-08-22 13:32:00,3.75,17160.0,United Kingdom
551349,20777,CHRYSANTHEMUM NOTEBOOK,6,2011-04-28 10:03:00,1.65,14740.0,United Kingdom
542649,22470,HEART OF WICKER LARGE,2,2011-01-31 11:46:00,2.95,17373.0,United Kingdom
575137,21718,RED METAL BEACH SPADE ,12,2011-11-08 15:13:00,1.25,13090.0,United Kingdom
580043,22696,WICKER WREATH LARGE,2,2011-12-01 12:25:00,1.95,14527.0,United Kingdom
567683,23112,PARISIENNE CURIO CABINET,2,2011-09-21 16:31:00,7.5,13704.0,United Kingdom
565460,22667,RECIPE BOX RETROSPOT ,6,2011-09-05 09:24:00,2.95,16843.0,United Kingdom
546951,82583,HOT BATHS METAL SIGN,4,2011-03-18 11:30:00,2.1,17673.0,United Kingdom
560833,72122,COFFEE SCENT PILLAR CANDLE,2,2011-07-21 12:14:00,0.95,16891.0,United Kingdom
499958,84836,ZINC METAL HEART DECORATION,12,2010-03-03 12:45:00,1.25,14915.0,United Kingdom
517746,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-08-02 09:14:00,2.95,17049.0,United Kingdom
556926,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-06-15 14:26:00,1.45,16324.0,United Kingdom
511239,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-06-07 12:31:00,0.65,13313.0,United Kingdom
522619,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,6,2010-09-15 15:08:00,0.85,16395.0,United Kingdom
545308,21175,GIN + TONIC DIET METAL SIGN,3,2011-03-01 13:19:00,2.55,14656.0,United Kingdom
532252,22750,FELTCRAFT PRINCESS LOLA DOLL,8,2010-11-11 12:45:00,3.75,17416.0,United Kingdom
569236,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2011-10-02 15:49:00,2.95,14432.0,United Kingdom
500999,90214K,"LETTER ""K"" BLING KEY RING",3,2010-03-11 13:46:00,1.25,16933.0,United Kingdom
562219,22427,ENAMEL FLOWER JUG CREAM,6,2011-08-03 14:14:00,5.95,15089.0,United Kingdom
517358,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,2010-07-28 15:40:00,2.95,16278.0,United Kingdom
554819,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,2011-05-26 14:09:00,2.1,17550.0,United Kingdom
546648,21989,PACK OF 20 SKULL PAPER NAPKINS,5,2011-03-15 14:15:00,1.63,,United Kingdom
532445,22889,NUMBER TILE VINTAGE FONT No ,2,2010-11-12 11:31:00,2.1,17772.0,United Kingdom
544968,21844,RED RETROSPOT MUG,6,2011-02-25 11:30:00,2.95,13458.0,United Kingdom
498365,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-02-18 13:53:00,1.65,13579.0,United Kingdom
492035,22034,ROBIN CHRISTMAS CARD,12,2009-12-15 12:29:00,0.42,16202.0,United Kingdom
545906,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-03-08 09:23:00,2.1,15764.0,United Kingdom
509645,22383,LUNCH BAG SUKI  DESIGN ,10,2010-05-25 11:35:00,1.65,15498.0,United Kingdom
494443,20961,STRAWBERRY BATH SPONGE ,5,2010-01-14 13:03:00,1.25,15898.0,United Kingdom
572513,21993,FLORAL FOLK STATIONERY SET,2,2011-10-24 14:36:00,1.25,16728.0,United Kingdom
515330,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-07-11 13:53:00,1.25,16049.0,United Kingdom
539436,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4,2010-12-17 14:49:00,11.02,,United Kingdom
569372,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2011-10-03 16:04:00,1.63,,United Kingdom
490494,21754,HOME BUILDING BLOCK WORD,1,2009-12-06 13:29:00,5.95,17561.0,United Kingdom
536813,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,48,2010-12-02 16:59:00,0.42,15646.0,United Kingdom
